Date,Time,Id,Route,Direction,Name,MlDetPostmile,pcw1occ,pcw1speed,pcw1vol,r_1_offcnt,r_2_offcnt,Psg 1 Cnt,Psg 2 Cnt,Psg 3 Cnt,Mainline Lanes
2021/02/11,08:19:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,12.2,50,1310,0,1,3,2,,0xE0 
2021/02/11,08:19:00,13015,78,EB,78 EB E/O Nordahl,15.9155,24.1,27,1401,,,,,,0xF0 
2021/02/11,08:19:00,13014,78,EB,78 EB W/O 15,16.2677,9.9,43,914,,,,,,0xE0 
2021/02/11,08:19:00,23014,78,EB,15 Connector from 78 EB,16.2683,9.9,43,914,,,,,,0xC0 
2021/02/11,08:19:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,6,5,3,0xEC 
2021/02/11,08:20:00,344,78,EB,78 EB W/O Jefferson St,0.415,7.4,55,883,,,,,,0xF0 
2021/02/11,08:20:00,201,78,EB,Jefferson St to 78 EB,0.858,5.2,74,822,0,2,0,0,0,0xE0 
2021/02/11,08:20:00,200,78,EB,El Camino Real to 78 EB,1.594,6.9,58,853,0,,5,5,,0xE0 
2021/02/11,08:20:00,470,78,EB,78 EB @ College Blvd,3.2235,10.4,51,1157,,,0,1,0,0xFC 
2021/02/11,08:20:00,199,78,EB,Plaza Dr to 78 EB,3.586,5.9,60,761,0,0,4,5,,0xFC 
2021/02/11,08:20:00,24,78,EB,Emerald Dr to 78 EB,4.474,5.8,58,731,0,1,2,3,,0xFC 
2021/02/11,08:20:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.0,73,792,5,2,0,0,3,0xE0 
2021/02/11,08:20:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.2,75,1157,0,0,0,2,,0xE0 
2021/02/11,08:20:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,8.6,76,1401,5,,2,3,,0xE0 
2021/02/11,08:20:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.9,76,1127,3,1,0,5,5,0xE0 
2021/02/11,08:20:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,10.9,69,1614,3,6,0,3,,0xE0 
2021/02/11,08:20:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,10.7,79,1828,1,2,0,0,,0xE0 
2021/02/11,08:20:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,9.2,63,1249,1,0,0,0,0,0xE0 
2021/02/11,08:20:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,8.9,64,1218,1,2,0,1,0,0xE0 
2021/02/11,08:20:00,236,78,EB,Barham/Woodland to 78 EB,14.86,12.0,58,1492,,,1,1,,0xFC 
2021/02/11,08:20:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,13.8,51,1523,0,6,4,4,,0xE0 
2021/02/11,08:20:00,13015,78,EB,78 EB E/O Nordahl,15.9155,24.5,22,1157,,,,,,0xF0 
2021/02/11,08:20:00,13014,78,EB,78 EB W/O 15,16.2677,6.4,49,670,,,,,,0xE0 
2021/02/11,08:20:00,23014,78,EB,15 Connector from 78 EB,16.2683,6.4,49,670,,,,,,0xC0 
2021/02/11,08:20:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,7,5,0,0xEC 
2021/02/11,08:21:00,344,78,EB,78 EB W/O Jefferson St,0.415,6.8,54,792,,,,,,0xF0 
2021/02/11,08:21:00,201,78,EB,Jefferson St to 78 EB,0.858,7.4,70,1127,1,3,0,1,1,0xE0 
2021/02/11,08:21:00,200,78,EB,El Camino Real to 78 EB,1.594,6.9,61,914,4,,0,0,,0xE0 
2021/02/11,08:21:00,470,78,EB,78 EB @ College Blvd,3.2235,9.3,50,1005,,,0,1,4,0xFC 
2021/02/11,08:21:00,199,78,EB,Plaza Dr to 78 EB,3.586,4.6,58,578,1,0,1,0,,0xFC 
2021/02/11,08:21:00,24,78,EB,Emerald Dr to 78 EB,4.474,6.5,63,883,2,0,5,5,,0xFC 
2021/02/11,08:21:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.6,71,853,0,2,5,8,6,0xE0 
2021/02/11,08:21:00,198,78,EB,Escondido Ave to 78 EB,6.886,6.4,75,1035,0,1,3,4,,0xE0 
2021/02/11,08:21:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,7.9,72,1218,0,,0,3,,0xE0 
2021/02/11,08:21:00,203,78,EB,Sycamore Ave to 78 EB,9.218,7.7,75,1249,1,4,0,0,2,0xE0 
2021/02/11,08:21:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,8.8,66,1249,0,2,0,6,,0xE0 
2021/02/11,08:21:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,9.6,82,1706,0,4,0,5,,0xE0 
2021/02/11,08:21:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,12.1,62,1614,3,0,1,0,0,0xE0 
2021/02/11,08:21:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,12.2,56,1462,1,5,1,7,5,0xE0 
2021/02/11,08:21:00,236,78,EB,Barham/Woodland to 78 EB,14.86,11.7,59,1492,,,0,3,,0xFC 
2021/02/11,08:21:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,12.5,54,1462,0,5,0,0,,0xE0 
2021/02/11,08:21:00,13015,78,EB,78 EB E/O Nordahl,15.9155,10.8,29,670,,,,,,0xF0 
2021/02/11,08:21:00,13014,78,EB,78 EB W/O 15,16.2677,6.0,47,609,,,,,,0xE0 
2021/02/11,08:21:00,23014,78,EB,15 Connector from 78 EB,16.2683,6.0,47,609,,,,,,0xC0 
2021/02/11,08:21:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,7,7,3,0xEC 
2021/02/11,08:22:00,344,78,EB,78 EB W/O Jefferson St,0.415,6.8,54,792,,,,,,0xF0 
2021/02/11,08:22:00,201,78,EB,Jefferson St to 78 EB,0.858,5.0,76,822,1,1,0,1,0,0xE0 
2021/02/11,08:22:00,200,78,EB,El Camino Real to 78 EB,1.594,6.9,59,883,3,,9,9,,0xE0 
2021/02/11,08:22:00,470,78,EB,78 EB @ College Blvd,3.2235,11.1,53,1279,,,0,4,4,0xFC 
2021/02/11,08:22:00,199,78,EB,Plaza Dr to 78 EB,3.586,7.3,52,822,1,1,2,2,,0xFC 
2021/02/11,08:22:00,24,78,EB,Emerald Dr to 78 EB,4.474,5.2,63,700,1,0,1,1,,0xFC 
2021/02/11,08:22:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.0,66,700,5,0,0,2,3,0xE0 
2021/02/11,08:22:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.8,69,1157,1,1,4,4,,0xE0 
2021/02/11,08:22:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,7.7,76,1249,3,,0,1,,0xE0 
2021/02/11,08:22:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.4,75,1035,2,1,1,7,4,0xE0 
2021/02/11,08:22:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,9.5,65,1340,0,4,0,4,,0xE0 
2021/02/11,08:22:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,7.3,85,1340,1,2,0,0,,0xE0 
2021/02/11,08:22:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,9.4,68,1371,1,0,0,0,0,0xE0 
2021/02/11,08:22:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,12.4,60,1584,0,7,0,3,1,0xE0 
2021/02/11,08:22:00,236,78,EB,Barham/Woodland to 78 EB,14.86,8.1,63,1096,,,0,0,,0xFC 
2021/02/11,08:22:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,12.3,54,1432,1,2,1,4,,0xE0 
2021/02/11,08:22:00,13015,78,EB,78 EB E/O Nordahl,15.9155,10.9,47,1096,,,,,,0xF0 
2021/02/11,08:22:00,13014,78,EB,78 EB W/O 15,16.2677,10.9,52,1218,,,,,,0xE0 
2021/02/11,08:22:00,23014,78,EB,15 Connector from 78 EB,16.2683,10.9,52,1218,,,,,,0xC0 
2021/02/11,08:22:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,2,7,0,0xEC 
2021/02/11,08:23:00,344,78,EB,78 EB W/O Jefferson St,0.415,5.4,58,670,,,,,,0xF0 
2021/02/11,08:23:00,201,78,EB,Jefferson St to 78 EB,0.858,4.1,79,700,1,1,0,0,0,0xE0 
2021/02/11,08:23:00,200,78,EB,El Camino Real to 78 EB,1.594,6.4,58,792,3,,0,5,,0xE0 
2021/02/11,08:23:00,470,78,EB,78 EB @ College Blvd,3.2235,8.5,55,1005,,,0,0,1,0xFC 
2021/02/11,08:23:00,199,78,EB,Plaza Dr to 78 EB,3.586,6.3,56,761,0,1,2,2,,0xFC 
2021/02/11,08:23:00,24,78,EB,Emerald Dr to 78 EB,4.474,6.6,58,822,4,2,5,4,,0xFC 
2021/02/11,08:23:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.4,71,822,1,1,0,8,5,0xE0 
2021/02/11,08:23:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.2,73,1127,0,2,2,4,,0xE0 
2021/02/11,08:23:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,9.4,74,1492,2,,1,1,,0xE0 
2021/02/11,08:23:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.0,82,1066,6,3,0,3,1,0xE0 
2021/02/11,08:23:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,7.7,68,1127,0,4,0,3,,0xE0 
2021/02/11,08:23:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,8.6,81,1492,2,4,1,7,,0xE0 
2021/02/11,08:23:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,9.4,65,1310,1,0,1,0,0,0xE0 
2021/02/11,08:23:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,11.3,59,1432,2,5,1,4,3,0xE0 
2021/02/11,08:23:00,236,78,EB,Barham/Woodland to 78 EB,14.86,10.0,60,1279,,,0,2,,0xFC 
2021/02/11,08:23:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,7.7,60,1005,1,2,5,5,,0xE0 
2021/02/11,08:23:00,13015,78,EB,78 EB E/O Nordahl,15.9155,13.9,51,1523,,,,,,0xF0 
2021/02/11,08:23:00,13014,78,EB,78 EB W/O 15,16.2677,11.4,52,1279,,,,,,0xE0 
2021/02/11,08:23:00,23014,78,EB,15 Connector from 78 EB,16.2683,11.4,52,1279,,,,,,0xC0 
2021/02/11,08:23:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,1,1,0,0xEC 
2021/02/11,08:24:00,344,78,EB,78 EB W/O Jefferson St,0.415,7.8,56,944,,,,,,0xF0 
2021/02/11,08:24:00,201,78,EB,Jefferson St to 78 EB,0.858,4.2,82,731,3,0,0,0,0,0xE0 
2021/02/11,08:24:00,200,78,EB,El Camino Real to 78 EB,1.594,4.8,59,609,5,,6,8,,0xE0 
2021/02/11,08:24:00,470,78,EB,78 EB @ College Blvd,3.2235,9.9,54,1157,,,0,5,3,0xFC 
2021/02/11,08:24:00,199,78,EB,Plaza Dr to 78 EB,3.586,8.2,55,975,3,0,0,1,,0xFC 
2021/02/11,08:24:00,24,78,EB,Emerald Dr to 78 EB,4.474,5.8,62,761,5,1,3,4,,0xFC 
2021/02/11,08:24:00,205,78,EB,Vista Village Dr to 78 EB,6.32,4.6,77,761,2,1,0,1,2,0xE0 
2021/02/11,08:24:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.8,73,1218,1,4,1,2,,0xE0 
2021/02/11,08:24:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,8.9,73,1401,2,,1,2,,0xE0 
2021/02/11,08:24:00,203,78,EB,Sycamore Ave to 78 EB,9.218,7.3,79,1249,8,3,1,4,4,0xE0 
2021/02/11,08:24:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,9.0,71,1371,2,0,1,4,,0xE0 
2021/02/11,08:24:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,7.1,84,1279,0,3,0,1,,0xE0 
2021/02/11,08:24:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,8.9,67,1279,1,0,1,0,0,0xE0 
2021/02/11,08:24:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,10.9,59,1371,3,5,0,3,5,0xE0 
2021/02/11,08:24:00,236,78,EB,Barham/Woodland to 78 EB,14.86,14.3,56,1736,,,0,3,,0xFC 
2021/02/11,08:24:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,13.1,54,1523,1,4,0,2,,0xE0 
2021/02/11,08:24:00,13015,78,EB,78 EB E/O Nordahl,15.9155,14.7,42,1340,,,,,,0xF0 
2021/02/11,08:24:00,13014,78,EB,78 EB W/O 15,16.2677,9.8,49,1035,,,,,,0xE0 
2021/02/11,08:24:00,23014,78,EB,15 Connector from 78 EB,16.2683,9.8,49,1035,,,,,,0xC0 
2021/02/11,08:24:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,5,5,6,0xEC 
2021/02/11,08:25:00,344,78,EB,78 EB W/O Jefferson St,0.415,6.7,60,853,,,,,,0xF0 
2021/02/11,08:25:00,201,78,EB,Jefferson St to 78 EB,0.858,7.6,73,1188,2,0,0,1,0,0xE0 
2021/02/11,08:25:00,200,78,EB,El Camino Real to 78 EB,1.594,7.2,55,853,4,,0,3,,0xE0 
2021/02/11,08:25:00,470,78,EB,78 EB @ College Blvd,3.2235,9.1,56,1096,,,0,0,1,0xFC 
2021/02/11,08:25:00,199,78,EB,Plaza Dr to 78 EB,3.586,7.0,51,761,2,0,2,3,,0xFC 
2021/02/11,08:25:00,24,78,EB,Emerald Dr to 78 EB,4.474,7.4,59,944,0,1,1,6,,0xFC 
2021/02/11,08:25:00,205,78,EB,Vista Village Dr to 78 EB,6.32,4.8,65,670,2,0,3,7,7,0xE0 
2021/02/11,08:25:00,198,78,EB,Escondido Ave to 78 EB,6.886,5.9,75,944,3,1,3,6,,0xE0 
2021/02/11,08:25:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,0.0,0,0,0,,0,0,,0xE0 
2021/02/11,08:25:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.4,78,1066,2,2,0,1,0,0xE0 
2021/02/11,08:25:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,7.7,68,1127,3,4,0,5,,0xE0 
2021/02/11,08:25:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,8.4,83,1492,0,1,0,0,,0xE0 
2021/02/11,08:25:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,8.0,70,1188,0,0,1,0,0,0xE0 
2021/02/11,08:25:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,9.3,63,1249,0,4,1,3,4,0xE0 
2021/02/11,08:25:00,236,78,EB,Barham/Woodland to 78 EB,14.86,11.1,59,1401,,,0,0,,0xFC 
2021/02/11,08:25:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,13.8,55,1645,2,4,0,2,,0xE0 
2021/02/11,08:25:00,13015,78,EB,78 EB E/O Nordahl,15.9155,11.1,46,1096,,,,,,0xF0 
2021/02/11,08:25:00,13014,78,EB,78 EB W/O 15,16.2677,7.9,54,914,,,,,,0xE0 
2021/02/11,08:25:00,23014,78,EB,15 Connector from 78 EB,16.2683,7.9,54,914,,,,,,0xC0 
2021/02/11,08:25:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,7,7,2,0xEC 
2021/02/11,08:26:00,344,78,EB,78 EB W/O Jefferson St,0.415,6.0,59,761,,,,,,0xF0 
2021/02/11,08:26:00,201,78,EB,Jefferson St to 78 EB,0.858,5.4,79,914,2,1,0,3,1,0xE0 
2021/02/11,08:26:00,200,78,EB,El Camino Real to 78 EB,1.594,6.9,59,883,2,,0,4,,0xE0 
2021/02/11,08:26:00,470,78,EB,78 EB @ College Blvd,3.2235,8.7,54,1005,,,0,1,4,0xFC 
2021/02/11,08:26:00,199,78,EB,Plaza Dr to 78 EB,3.586,5.9,55,700,2,1,4,3,,0xFC 
2021/02/11,08:26:00,24,78,EB,Emerald Dr to 78 EB,4.474,6.0,59,761,2,1,1,2,,0xFC 
2021/02/11,08:26:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.9,77,975,0,3,0,1,2,0xE0 
2021/02/11,08:26:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.9,70,1188,0,0,0,3,,0xE0 
2021/02/11,08:26:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,0.0,0,0,0,,0,0,,0xE0 
2021/02/11,08:26:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.6,84,1188,4,4,0,4,5,0xE0 
2021/02/11,08:26:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,8.4,64,1157,1,7,2,4,,0xE0 
2021/02/11,08:26:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,9.5,79,1614,0,8,0,5,,0xE0 
2021/02/11,08:26:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,9.0,68,1310,0,0,0,0,0,0xE0 
2021/02/11,08:26:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,12.6,62,1675,2,3,0,3,3,0xE0 
2021/02/11,08:26:00,236,78,EB,Barham/Woodland to 78 EB,14.86,10.3,58,1279,,,1,3,,0xFC 
2021/02/11,08:26:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,11.2,56,1340,1,3,7,4,,0xE0 
2021/02/11,08:26:00,13015,78,EB,78 EB E/O Nordahl,15.9155,16.1,39,1340,,,,,,0xF0 
2021/02/11,08:26:00,13014,78,EB,78 EB W/O 15,16.2677,8.6,59,1096,,,,,,0xE0 
2021/02/11,08:26:00,23014,78,EB,15 Connector from 78 EB,16.2683,8.6,59,1096,,,,,,0xC0 
2021/02/11,08:26:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,5,4,3,0xEC 
2021/02/11,08:27:00,344,78,EB,78 EB W/O Jefferson St,0.415,6.2,57,761,,,,,,0xF0 
2021/02/11,08:27:00,201,78,EB,Jefferson St to 78 EB,0.858,5.4,76,883,2,2,0,0,0,0xE0 
2021/02/11,08:27:00,200,78,EB,El Camino Real to 78 EB,1.594,6.4,60,822,7,,0,1,,0xE0 
2021/02/11,08:27:00,470,78,EB,78 EB @ College Blvd,3.2235,8.8,53,1005,,,0,5,3,0xFC 
2021/02/11,08:27:00,199,78,EB,Plaza Dr to 78 EB,3.586,5.7,62,761,0,0,4,3,,0xFC 
2021/02/11,08:27:00,24,78,EB,Emerald Dr to 78 EB,4.474,6.2,62,822,1,0,1,3,,0xFC 
2021/02/11,08:27:00,205,78,EB,Vista Village Dr to 78 EB,6.32,6.7,68,975,2,0,2,3,5,0xE0 
2021/02/11,08:27:00,198,78,EB,Escondido Ave to 78 EB,6.886,8.2,71,1249,2,2,1,3,,0xE0 
2021/02/11,08:27:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,8.7,73,1371,0,,0,0,,0xE0 
2021/02/11,08:27:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.2,78,1035,3,1,0,2,1,0xE0 
2021/02/11,08:27:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,8.0,70,1188,1,5,3,3,,0xE0 
2021/02/11,08:27:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,7.6,79,1279,0,2,0,0,,0xE0 
2021/02/11,08:27:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,10.3,63,1401,0,0,0,0,0,0xE0 
2021/02/11,08:27:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,9.5,61,1249,0,2,1,5,6,0xE0 
2021/02/11,08:27:00,236,78,EB,Barham/Woodland to 78 EB,14.86,9.8,61,1279,,,0,2,,0xFC 
2021/02/11,08:27:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,11.5,55,1371,2,2,0,1,,0xE0 
2021/02/11,08:27:00,13015,78,EB,78 EB E/O Nordahl,15.9155,15.8,37,1279,,,,,,0xF0 
2021/02/11,08:27:00,13014,78,EB,78 EB W/O 15,16.2677,8.4,58,1035,,,,,,0xE0 
2021/02/11,08:27:00,23014,78,EB,15 Connector from 78 EB,16.2683,8.4,58,1035,,,,,,0xC0 
2021/02/11,08:27:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,7,6,4,0xEC 
2021/02/11,08:28:00,344,78,EB,78 EB W/O Jefferson St,0.415,4.4,61,578,,,,,,0xF0 
2021/02/11,08:28:00,201,78,EB,Jefferson St to 78 EB,0.858,4.1,79,700,1,3,0,0,0,0xE0 
2021/02/11,08:28:00,200,78,EB,El Camino Real to 78 EB,1.594,6.4,59,822,4,,0,1,,0xE0 
2021/02/11,08:28:00,470,78,EB,78 EB @ College Blvd,3.2235,7.3,56,883,,,0,0,0,0xFC 
2021/02/11,08:28:00,199,78,EB,Plaza Dr to 78 EB,3.586,6.0,59,761,1,0,4,4,,0xFC 
2021/02/11,08:28:00,24,78,EB,Emerald Dr to 78 EB,4.474,6.5,67,944,0,0,5,4,,0xFC 
2021/02/11,08:28:00,205,78,EB,Vista Village Dr to 78 EB,6.32,6.0,68,883,1,0,0,0,2,0xE0 
2021/02/11,08:28:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.6,65,1066,2,2,2,5,,0xE0 
2021/02/11,08:28:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,7.8,74,1249,3,,4,0,,0xE0 
2021/02/11,08:28:00,203,78,EB,Sycamore Ave to 78 EB,9.218,7.6,73,1188,5,3,1,6,5,0xE0 
2021/02/11,08:28:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,8.5,69,1249,2,4,1,4,,0xE0 
2021/02/11,08:28:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,8.6,82,1523,0,2,0,3,,0xE0 
2021/02/11,08:28:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,9.5,60,1218,0,0,0,0,0,0xE0 
2021/02/11,08:28:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,9.4,62,1249,2,8,0,1,3,0xE0 
2021/02/11,08:28:00,236,78,EB,Barham/Woodland to 78 EB,14.86,9.7,63,1310,,,1,5,,0xFC 
2021/02/11,08:28:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,10.8,59,1371,1,5,2,5,,0xE0 
2021/02/11,08:28:00,13015,78,EB,78 EB E/O Nordahl,15.9155,13.4,49,1401,,,,,,0xF0 
2021/02/11,08:28:00,13014,78,EB,78 EB W/O 15,16.2677,8.6,59,1096,,,,,,0xE0 
2021/02/11,08:28:00,23014,78,EB,15 Connector from 78 EB,16.2683,8.6,59,1096,,,,,,0xC0 
2021/02/11,08:28:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,0,0,0,0xEC 
2021/02/11,08:29:00,344,78,EB,78 EB W/O Jefferson St,0.415,6.1,58,761,,,,,,0xF0 
2021/02/11,08:29:00,201,78,EB,Jefferson St to 78 EB,0.858,5.0,73,792,3,4,0,2,1,0xE0 
2021/02/11,08:29:00,200,78,EB,El Camino Real to 78 EB,1.594,4.9,64,670,2,,1,3,,0xE0 
2021/02/11,08:29:00,470,78,EB,78 EB @ College Blvd,3.2235,6.3,57,761,,,0,6,5,0xFC 
2021/02/11,08:29:00,199,78,EB,Plaza Dr to 78 EB,3.586,5.2,63,700,0,0,1,3,,0xFC 
2021/02/11,08:29:00,24,78,EB,Emerald Dr to 78 EB,4.474,6.7,65,944,2,1,1,5,,0xFC 
2021/02/11,08:29:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.5,73,853,1,0,4,8,6,0xE0 
2021/02/11,08:29:00,198,78,EB,Escondido Ave to 78 EB,6.886,8.4,66,1188,1,2,2,5,,0xE0 
2021/02/11,08:29:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,0.0,0,0,0,,0,0,,0xE0 
2021/02/11,08:29:00,203,78,EB,Sycamore Ave to 78 EB,9.218,7.3,77,1218,4,1,0,3,2,0xE0 
2021/02/11,08:29:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,6.6,73,1035,0,3,0,5,,0xE0 
2021/02/11,08:29:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,7.1,86,1310,1,2,0,0,,0xE0 
2021/02/11,08:29:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,9.1,65,1279,0,0,1,0,0,0xE0 
2021/02/11,08:29:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,9.5,61,1249,2,6,2,6,5,0xE0 
2021/02/11,08:29:00,236,78,EB,Barham/Woodland to 78 EB,14.86,9.9,63,1340,,,0,3,,0xFC 
2021/02/11,08:29:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,11.7,59,1492,3,4,2,2,,0xE0 
2021/02/11,08:29:00,13015,78,EB,78 EB E/O Nordahl,15.9155,12.1,52,1340,,,,,,0xF0 
2021/02/11,08:29:00,13014,78,EB,78 EB W/O 15,16.2677,7.3,62,975,,,,,,0xE0 
2021/02/11,08:29:00,23014,78,EB,15 Connector from 78 EB,16.2683,7.3,62,975,,,,,,0xC0 
2021/02/11,08:29:00,443,78,EB,78 EB W/O Broadway/Lincoln,17.681,0.0,0,0,,,7,4,3,0xEC 
2021/02/11,08:30:00,344,78,EB,78 EB W/O Jefferson St,0.415,5.9,60,761,,,,,,0xF0 
2021/02/11,08:30:00,201,78,EB,Jefferson St to 78 EB,0.858,3.6,76,578,3,4,0,2,0,0xE0 
2021/02/11,08:30:00,200,78,EB,El Camino Real to 78 EB,1.594,5.9,60,761,1,,0,4,,0xE0 
2021/02/11,08:30:00,470,78,EB,78 EB @ College Blvd,3.2235,7.9,56,944,,,0,2,1,0xFC 
2021/02/11,08:30:00,199,78,EB,Plaza Dr to 78 EB,3.586,6.4,57,792,0,0,0,2,,0xFC 
2021/02/11,08:30:00,24,78,EB,Emerald Dr to 78 EB,4.474,5.2,68,761,0,2,2,2,,0xFC 
2021/02/11,08:30:00,205,78,EB,Vista Village Dr to 78 EB,6.32,5.6,76,914,1,2,0,1,0,0xE0 
2021/02/11,08:30:00,198,78,EB,Escondido Ave to 78 EB,6.886,7.8,69,1157,3,1,0,0,,0xE0 
2021/02/11,08:30:00,197,78,EB,Mar Vista Dr to 78 EB,7.796,9.8,66,1401,2,,0,0,,0xE0 
2021/02/11,08:30:00,203,78,EB,Sycamore Ave to 78 EB,9.218,6.9,78,1157,6,5,0,5,8,0xE0 
2021/02/11,08:30:00,152,78,EB,Rho Santa Fe Rd to 78 EB,10.68,11.0,62,1462,2,2,1,1,,0xE0 
2021/02/11,08:30:00,398,78,EB,Las Posas Rd/Grand Ave to 78 EB,11.364,7.1,87,1310,0,5,0,0,,0xE0 
2021/02/11,08:30:00,180,78,EB,San Marcos Blvd to 78 EB,12.274,8.1,70,1218,0,0,2,0,0,0xE0 
2021/02/11,08:30:00,234,78,EB,Twin Oaks Vlly Rd to 78 EB,13.022,10.3,63,1401,1,4,0,1,2,0xE0 
2021/02/11,08:30:00,236,78,EB,Barham/Woodland to 78 EB,14.86,8.7,60,1127,,,0,4,,0xFC 
2021/02/11,08:30:00,13006,78,EB,Nordahl Rd to 78 EB,15.596,11.1,57,1371,1,3,2,1,,0xE0 
2021/02/11,08:30:00,13015,78,EB,78 EB E/O Nordahl,15.9155,8.0,57,975,,,,,,0xF0 
2021/02/11,08:30:00,13014,78,EB,78 EB W/O 15,16.2677,7.2,59,914,,,,,,0xE0 
